V1,V2
24.8237865,26.18760227
24.8408907,28.31006024
24.87570187,40.88758965
24.93755826,26.9028705
24.98915252,33.7619271
25.10905507,25.22479883
25.11306091,27.60609722
25.11362659,34.81426756
25.14915654,27.1661117
25.15421369,32.52000378
25.16670781,28.969512
25.18695283,39.40521809
25.24429595,25.32433591
25.30696608,25.96939624
25.31508073,32.47179895
25.31737927,27.90053358
25.34611913,34.69426898
25.37230765,30.15410518
25.40702172,30.52531994
25.47885085,27.53150777
25.51562432,27.81329099
25.54736474,25.71630249
25.58580657,36.50548298
25.58945129,34.91241185
25.59762277,25.96663181
25.66465558,33.77654867
25.71063238,30.91251864
25.71949503,31.96723072
25.73336398,36.72959656
25.84664764,37.38193256
25.86521825,26.19930326
25.89520795,30.69775179
25.97377839,30.52332843
25.99607772,26.82319432
26.00770345,38.65073489
26.11709053,33.76259176
26.11737809,30.77179112
26.17489407,30.26376237
26.18206559,42.27483077
26.20558105,27.49538962
26.21338653,29.20896655
26.22455827,26.26050975
26.2645613,27.87189992
26.27231445,32.05799772
26.2921094,31.62564309
26.32318957,27.9024785
26.35224708,30.98269704
26.35789081,30.80039481
26.37002764,41.50025243
26.37551913,31.36415098
26.45002567,26.9751751
26.53751187,28.90878067
26.55163813,34.41118558
26.61209794,27.19619903
26.61592073,28.00030797
26.6211185,40.60043254
26.6887908,30.59208583
26.69705165,27.1687778
26.70512513,28.61894296
26.72080274,26.994377
26.75401122,27.90435121
26.7655864,32.80849953
26.76753752,26.85401375
26.79659175,38.24957144
26.85259961,29.02016681
26.85803943,29.72032201
26.86093279,34.56587326
26.87496826,31.66994089
26.89112387,32.40629967
26.92176246,28.64990646
26.99191324,29.83922173
26.99270796,28.23042653
27.00928758,35.86056368
27.02407025,35.8436723
27.02444625,37.23592134
27.02955059,32.0482727
27.0322451,27.97803445
27.05623187,29.10021095
27.07706339,31.26058317
27.1092882,29.00859568
27.13394062,30.88555422
27.19659334,27.58377004
27.25281389,27.33760432
27.26533222,33.65576399
27.28484134,31.63149601
27.28798376,29.74144271
27.29215837,27.87118956
27.30031662,34.35225347
27.30842612,32.82682231
27.30917763,28.37812799
27.35276908,31.75016011
27.43627902,27.92139099
27.59174302,32.98638105
27.72832603,29.05834632
27.7516025,28.71841821
27.77360511,27.96388312
27.81603211,34.11997686
27.82393217,36.82941862
27.85423469,29.92053659
27.88075282,33.54415728
27.91115814,35.57207729
27.95102211,31.82559266
27.9667926,30.00115777
27.987221,28.70752575
30.12839089,31.54885805
30.16454428,30.77755279
30.20333458,41.6990765
30.20399815,32.17960119
30.32417653,32.54445065
30.40300428,37.64051786
30.41564923,30.86701992
30.48212433,37.24622475
30.55676955,30.95272703
30.57292273,35.73456988
30.59932148,39.51950337
30.6333173,31.38059935
30.63709636,34.01318584
30.65101564,32.02322485
30.6521711,42.27060214
30.70625788,34.23760674
30.7746578,40.23868305
30.90771122,31.85243976
30.93032757,32.45068327
30.96584763,33.17857362
30.98151316,34.56318634
31.00131736,32.30391986
31.07678563,32.24340257
31.19342123,32.02903412
31.20134206,33.44727612
31.20524014,36.44055203
31.22091326,33.23030915
31.31092828,33.23214625
31.31504801,31.41837944
31.33080212,33.41561391
31.34623978,35.86042253
31.43770875,35.73073468
31.44866014,32.67519408
31.47698967,43.44803507
31.47994827,33.08870037
31.51742721,39.69673744
31.57379833,36.23225054
31.57407079,37.61215606
31.58194737,41.81244713
31.60784198,31.64957621
31.71114717,34.60122576
31.73946955,39.29230369
31.74197792,31.80804432
31.76471942,36.14480097
31.81446003,34.60149335
31.86573257,33.77516761
31.91539335,37.29932751
31.93444714,42.51026476
31.94313607,36.8823362
31.99839118,35.1688006
32.00615,38.6604769
32.01444448,33.08052836
32.04305971,36.18621732
32.07407543,35.56058825
32.11665946,32.62019001
32.13710025,50.19363871
32.16416051,35.80798813
32.19227922,34.05633083
32.41225064,37.12597597
32.45704727,34.78242943
32.48037066,39.15630376
32.48314605,55.3795221
32.49452989,33.96650783
32.54259367,33.00140142
32.54521165,35.93042525
32.55662701,48.81227071
32.58742772,40.46032649
32.600016,35.94029332
32.60434575,34.10865073
32.64100789,42.81325719
32.64860616,35.30479189
32.65367101,34.84912157
32.6578627,33.14497331
32.65902493,35.65325164
32.69219865,50.75202421
32.69996457,35.02515371
32.73296961,42.56697115
32.78431053,37.52447366
32.78495003,38.13082913
32.82140756,36.65073478
32.84476019,40.19889099
32.95952753,48.74366094
32.9648697,35.32369224
32.97975074,37.64787508
32.99919162,38.29625831
33.01067309,52.70295334
33.19988865,33.38094723
33.2404215,34.31204151
33.25214252,34.74122697
33.26441594,37.80467346
33.34882761,33.55238214
33.4766365,64.49733616
33.5311989,45.43758868
33.53485328,36.3989225
33.71863338,34.74679241
33.73174437,35.32961596
33.79993614,34.11569874
33.80946953,42.96174737
33.85258042,53.59677094
33.85954188,48.2641954
33.88983195,40.02134635
34.03290216,35.44906711
34.06987142,41.46260265
34.1739661,37.40057171
34.30211074,40.68555722
34.45979894,40.36370473
34.56240909,35.11016733
34.68783872,35.32691226
34.75972658,45.91684534
34.80532878,37.51594672
34.81011033,36.87067134
35.12225197,36.89923592
35.22066695,36.18064417
37.09863782,37.39148864
37.11943035,47.18937469
37.12543951,42.28011642
37.13848209,37.61697844
37.18651078,38.9507117
37.33591235,41.63644428
37.40104799,59.45380687
37.44591615,42.5368248
37.52042435,37.79061438
37.68980874,49.66129557
37.70511491,45.70456575
37.86798885,45.09019981
38.06831229,38.12062771
38.07813863,43.13429622
38.09297881,43.5530349
38.17700578,38.56493027
38.32977572,44.17140015
38.33767436,44.07350851
38.37955152,47.50381007
38.38790691,40.39666981
38.4017423,43.83712607
38.45551357,40.1101546
38.49308747,43.67113081
38.5568503,43.18428977
38.67496623,48.13426739
38.84204602,39.73926
38.87831118,45.26915729
38.89319187,39.24841646
38.92304727,39.89741352
39.1150638,39.91360515
39.17699463,43.86865918
39.2017551,39.85367638
39.23533698,62.76003107
39.24203189,54.47797996
39.47889313,39.57002977
39.54109821,45.8245466
39.56195175,43.43913658
39.6536433,41.46246361
39.66999084,48.76491586
39.67829459,39.78179683
39.71492453,41.69591512
39.83677228,52.1528953
39.86815293,41.57392748
39.9702996,42.71681522
39.98007616,40.86602039
40.02850118,41.70340566
40.10014358,48.23872739
40.12794642,41.93386832
40.1615126,44.36326351
40.21698508,40.95651957
40.23249334,48.29661675
40.35090709,43.58875083
40.44809359,42.92334886
40.48389607,41.11295091
40.52898174,46.53236194
40.54285927,41.92470815
40.60461212,41.11304356
40.64375066,53.0403769
40.72530781,42.81638165
40.78359443,46.95343684
40.80069352,44.77354153
40.86550025,41.6172144
40.91606882,42.73773777
40.95205535,42.05146667
41.24275985,46.45899821
41.50204823,44.34253376
41.55856964,41.57218149
41.67084831,59.00715486
41.75245053,43.96277461
42.36737415,43.64222451
42.72627046,48.20923336
44.15033906,46.98355699
44.48550169,47.92431183
44.63769133,44.96187306
44.89933293,45.72688317
45.27961489,47.69525549
45.28172272,45.67273308
45.52866949,53.66357903
45.60615484,47.35750256
45.71386986,45.88955804
45.7160347,50.42268331
45.81269386,46.56480653
46.0099488,47.79917554
46.11256716,46.55195825
46.12511628,51.1343806
46.20067584,50.57698237
46.26856982,59.34463172
46.3559134,52.08671682
46.35656778,49.84404547
46.3577013,51.27040809
46.36447922,58.44242981
46.37667734,49.65622932
46.40770517,58.46729925
46.43875325,48.42854141
46.45677576,50.32510859
46.48330239,48.70521208
46.59316095,46.89400412
46.59541142,57.03432818
46.645124,52.87362122
46.64998569,48.6131558
46.73274551,56.10416239
46.75619931,61.91090745
46.78857584,52.75500429
46.78950357,49.68861202
46.81861187,50.32944256
46.85240974,52.31110708
46.88699272,48.92872185
46.93895767,51.01031628
46.9697542,47.44872489
46.97512099,48.91192241
46.9797174,53.4739311
47.03289685,49.4492582
47.06509848,49.47391592
47.08448968,48.51428733
47.08527275,51.18481102
47.09009859,53.07402472
47.10036501,51.82393482
47.20094779,48.38443583
47.43065939,48.83549704
47.70518481,48.66702673
48.15650286,54.85599185
48.3165352,50.20909176
48.35723699,57.46843275
48.3779147,48.74589296
48.67355391,50.23030983
48.67431511,49.70511265
51.02246468,52.33566214
51.03404681,63.99051897
51.08678508,52.97341199
51.09425206,53.63007177
51.14908182,56.61520838
51.21967811,55.57320884
51.24658536,65.21675169
51.25714511,71.70930925
51.27311505,51.89366951
51.2951871,66.17657267
51.38539672,51.7388668
51.4354424,52.34689641
51.4411719,76.22842347
51.51530461,51.84159282
51.58300315,54.43728087
51.63532987,52.30757736
51.81686972,65.34498585
51.84254156,69.52039417
51.90527173,54.95856806
51.97859544,52.51376112
52.01083022,54.37060074
52.01284765,52.92799364
52.02187809,58.67229133
52.03160117,52.62484987
52.15251984,64.22540875
52.18598904,56.65727878
52.21601808,52.9543118
52.33454905,54.06663434
52.3469829,56.2990328
52.38422742,65.73022655
52.42848623,54.46307367
52.47594122,56.32133423
52.53945238,53.27229586
52.54925997,59.00891397
52.56880126,63.42821986
52.61435773,55.99743018
52.62023887,56.24571645
52.62966426,63.71263115
52.64538437,64.22882355
52.64558448,54.30558329
52.658506,53.09759333
52.68533917,53.11363489
52.68649231,55.8360335
52.71725814,62.30800311
52.78033531,63.11403746
52.84074755,68.01893755
52.87443184,55.22724828
52.90617745,53.66482885
52.90904837,57.7631544
52.94588649,66.93002795
52.98829924,53.6707609
53.05761091,58.78609593
53.19258807,63.4603689
53.33290225,54.9404264
53.57232564,61.49704847
53.79036186,53.94736476
53.81356286,56.64253964
53.90844813,54.87604172
53.95109132,59.25250911
53.99512474,56.01482028
54.05306589,55.63769879
54.06266201,60.86716388
54.06571577,57.05669481
54.09537573,56.13952594
54.11277313,74.54337201
54.17718494,60.20045512
54.17798108,55.31407148
54.19236331,57.84680637
54.24906698,64.92811078
54.32763429,58.65152077
54.40139473,57.12796992
54.41920101,59.96161903
54.54998021,73.91558623
54.58218692,56.34884466
54.6330859,62.25430143
54.64397945,54.94447051
54.64430851,57.5255876
54.70647296,56.92395954
54.83684796,61.55772487
54.87127204,60.77510208
54.95605838,55.21192973
54.99030231,56.40865185
55.101415,56.4048297
55.35995408,56.20217843
55.37118356,68.98496345
55.49950634,68.69364952
55.51691986,71.70460425
55.75705307,62.27798812
56.40226439,58.33214742
56.45033533,59.65783635
56.67831163,59.01221669
56.80022728,62.31244952
56.84583715,56.93278634
56.8805171,62.28470167
56.91172196,63.2777008
58.15353513,59.47416155
58.17996582,62.68292459
58.66296692,61.7656974
58.67320284,61.39691382
58.94315344,59.31590082
59.07696515,68.43334489
59.09553296,70.7304145
59.14090557,63.00761677
59.41991581,62.08764926
59.64062438,65.6377107
59.87773937,61.08143574
59.9228872,64.66008862
60.05549175,70.42307954
60.07857365,60.2600406
60.19273478,63.83054915
60.2250915,66.60779772
60.27263337,66.33328022
60.35945513,62.60258918
60.76393527,66.34779418
60.81176092,67.19915415
60.96094403,62.46835361
61.0103379,66.95611048
61.01910096,61.82829497
61.01946551,69.5043849
61.13551146,63.7570311
61.21606669,65.0273317
61.37529869,68.89422907
61.42701705,71.19230275
61.48847327,69.40712297
61.51450845,67.36374918
61.56647897,73.37567863
61.63514343,61.66502837
61.73095366,64.3895494
61.9479736,63.08265514
61.9654545,75.11842945
62.05164523,70.26984853
62.16794966,64.4227021
62.27265784,63.29437658
62.336133,62.74919862
62.48891799,64.21228341
62.68248136,70.04142094
62.69841396,67.46260149
62.72987269,72.9434143
62.7521218,62.89142294
63.25154504,63.600724
65.00797852,72.09742932
65.06470452,72.34107754
65.06770514,68.60028701
65.08039003,66.66379727
65.12663124,68.87472369
65.12730597,72.81979464
65.16474697,67.75999896
65.21329146,75.7126486
65.22660674,69.58325955
65.33867806,68.14401031
65.57982986,68.53117682
65.71293757,68.02284859
65.77821674,67.67025833
65.8449161,71.23484809
65.8543764,68.98041289
66.0351383,66.09088782
66.0396541,81.34131916
66.08829176,75.76405817
66.11522286,84.30819386
66.33595231,70.59089377
66.39031742,75.50435995
66.41809346,81.26684038
66.54304159,69.11021808
66.58467701,68.15530848
66.63135436,66.66914235
66.64143641,69.05513593
66.73700464,67.43419287
66.99118579,69.49034406
67.00597624,72.9392895
67.28965927,68.52438538
67.38636987,72.48691966
67.50145811,84.92686807
67.54230883,78.50115696
67.55034556,68.29513153
67.58294646,69.04885999
67.70218534,69.76132265
67.79403371,81.0438186
67.87050551,75.52085785
67.89016698,67.9914008
67.93755403,72.0105423
67.94427596,70.06172778
67.99087879,75.57620463
67.9983713,75.08109034
68.19205633,68.87505156
68.24416279,68.58023845
68.30002566,75.97508643
68.78183702,74.00872527
68.78468505,78.82562461
68.80254956,76.0478731
68.83501202,71.59769162
69.27206317,88.14169948
69.39519242,74.53300413
69.5588709,71.89877871
69.59123477,73.7122812
69.90659361,71.94017352
70.04444829,79.86696565
70.52924066,73.69582893
70.74473924,72.86283992
72.01004741,74.02551053
72.05782532,84.26887482
72.06827709,72.60012012
72.09640958,73.08669664
72.14387669,81.45072934
72.16578965,72.17622869
72.16833392,76.72661104
72.20561364,75.15752685
72.23384645,74.00056713
72.23389858,73.71713092
72.2366637,74.29443417
72.24390793,75.4523608
72.24498987,75.29432367
72.29627703,75.84039039
72.33889134,77.66640036
72.36102949,76.10921039
72.38482772,75.68432263
72.38605227,74.44778879
72.39959617,76.47396595
72.45782115,86.76530547
72.47544209,77.30956904
72.50493126,73.79236762
72.51589674,74.29104064
72.55855857,82.96656349
72.56848514,73.33287445
72.64522447,84.71347233
72.65748662,86.18008769
72.68982715,76.02714514
72.73953762,72.77605222
72.75110274,74.90945909
72.80640177,73.15712196
72.81503054,74.65351879
72.85859603,91.40876143
72.89979292,73.88876398
72.92689226,74.05640077
72.95537007,82.99780099
72.98381779,80.25620379
72.99163419,78.0056305
73.05867871,75.47567186
73.13469199,75.1877856
73.15071425,78.1812686
73.16279369,75.49409204
73.18665267,85.72260128
73.19587979,79.86835476
73.22322018,77.08368174
73.22726054,74.59976846
73.29588894,84.47579728
73.30489784,91.26053484
73.40028887,81.65154992
73.47472316,76.91105728
73.53772348,80.9059458
73.56059113,79.6848428
73.5786451,74.45597554
73.58174232,78.01997099
73.64440349,75.8518571
73.67110383,77.87499726
73.69163557,75.75274947
73.73108892,77.22349105
73.7821436,75.33691403
73.84275095,74.3545519
73.85078007,76.55833381
73.85541922,83.53799895
73.8729664,77.90154925
73.93100788,74.11993904
74.0613909,86.52937226
74.0621697,76.90168093
74.0649718,74.21931577
74.1523822,77.66442006
74.21575705,79.77792592
74.24781542,75.83862019
74.27637845,74.63648557
74.2810293,85.01955418
74.2832545,76.13247415
74.32050082,80.09655238
74.3733923,85.31186033
74.40982586,74.48274186
74.43367473,77.45828135
74.43905732,82.50396799
74.45735435,76.36391574
74.47869681,85.03746252
74.49574009,74.56159225
74.49809514,75.54344606
74.5016473,79.1320116
74.54845406,79.24723933
74.65375832,76.81054273
74.66899101,82.62732153
74.67632253,103.7807108
74.74217012,77.54071232
74.75979394,82.92850801
74.76052065,88.86630353
75.00335857,81.10122608
75.25200075,88.5003688
75.27513015,84.82362777
75.28095791,80.95680213
75.37857779,82.75782269
75.44805838,77.62243302
75.53489032,78.68391919
75.59082787,77.06203222
75.59738792,94.67917385
75.66243779,78.77968775
75.66870102,76.37750268
75.67923557,90.22044678
75.736156,83.74828598
75.74510001,86.95128388
75.86463701,83.24559966
75.90654471,84.41761689
75.91888367,76.16999318
76.07203052,80.87625612
76.1005029,77.53052882
76.21477281,78.15644815
76.24967383,81.89231402
76.26943451,87.13386461
76.51753343,76.89029985
76.54380908,87.34528037
76.69147554,82.87619475
76.73722948,77.49336134
76.76390816,86.23991086
76.76932929,79.5865736
76.93421737,87.5161255
79.03214833,87.94843144
79.39274661,101.3472447
79.48022331,79.97699947
79.56043598,80.55527595
79.5675819,79.61925695
79.80556992,81.4385181
79.84921344,80.1898846
79.88060303,96.00189462
79.99003853,98.81385362
80.0425039,82.447001
80.08403737,88.63810739
80.09452285,83.8842801
80.13740119,81.82395865
80.22345156,94.71185413
80.23256684,83.06593433
80.25182266,94.93783364
80.32013274,84.38013829
80.36692871,85.9145187
80.38314807,80.46751993
80.40395052,81.37587341
80.40492655,92.07575959
80.43959995,88.19627023
80.50829871,81.23422117
80.50882447,81.4853222
80.7650446,81.7201003
80.82199011,83.5883954
81.68911904,84.63275087
82.03073267,86.41860512
82.08198283,89.29927931
82.13409103,85.22494301
82.15551822,90.52849873
82.2788861,83.84649724
82.40568887,89.61423975
82.44199239,83.09608185
82.60250119,82.67472587
82.68623293,82.97689706
82.71319736,84.3464891
82.77504442,93.42550272
82.87803039,83.77887503
82.89424972,89.39896567
83.12127125,90.01960895
83.14453112,84.33243943
83.42688634,84.30843395
83.4835006,86.76099398
83.76402726,89.88871727
86.40769776,90.80167144
86.4133754,90.90073294
86.43892542,94.4161598
86.44723179,91.39079424
86.48741621,86.52229793
86.53528912,89.73667192
86.54905151,91.7826052
86.56436865,105.9423523
86.59746511,91.45523295
86.64362241,89.53918719
86.74208549,87.56029706
87.12997651,95.68293106
87.20462532,117.3084416
87.25098572,88.54844399
87.25834935,88.14430938
87.28694361,87.41000381
87.4295406,89.33657105
87.49660021,89.36528345
87.54733681,98.20214519
87.61981734,87.88674139
87.8647578,97.90626714
87.86728385,93.53482424
88.08198102,92.77905023
88.13279801,88.82479131
88.2971948,88.63800011
88.29971775,98.85986283
88.33433957,89.82161754
88.48722901,93.15348937
88.49789863,105.1759472
88.63162778,89.73870918
88.690587,95.13811226
89.32154169,89.51489406
89.54089073,90.36450479
89.63908198,115.5337103
89.76163287,105.3552111
90.46814413,98.95146498
90.66955436,101.398525
90.78250006,91.71609803
100.4843206,102.3175002
101.0201591,104.3715367
101.0225372,101.6983749
101.0332276,103.8786332
101.1427413,101.8128967
101.189864,101.6304085
101.2707025,108.4676004
101.4523416,102.3289838
101.5632479,108.7050536
101.6572014,109.078893
101.7355039,111.2006969
101.7911703,104.6328076
102.3317989,108.5745659
102.7849062,103.7413894
103.7771448,104.6200336